"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","cacheControl","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"52.46.134.16","859","","","-1","-1","XHR","3","9749","9854","0","1","","100","9801","https://aax.amazon-adsystem.com/e/dtb/bid?src=3030&u=https%3A%2F%2Fwww.nytimes.com%2F&pid=7977186480761541378359297&cb=7807546366271541378366139&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22dfp-ad-mid2%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F29390238%2Fnyt%2Fhomepage%22%7D%5D&pj=%7B%22si_section%22%3A%22none%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","2","9801","200","53","","427","2","769","","181105_XN_8","9751","160","9752","0","0","115","9855","49","GET","128","128","17388","0.65","-1","-1","aax.amazon-adsystem.com","100","-1","https://c.amazon-adsystem.com/aax2/apstag.js","39","9433","/e/dtb/bid?src=3030&u=https%3A%2F%2Fwww.nytimes.com%2F&pid=7977186480761541378359297&cb=7807546366271541378366139&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22dfp-ad-mid2%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F29390238%2Fnyt%2Fhomepage%22%7D%5D&pj=%7B%22si_section%22%3A%22none%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","0","","","10714","9855","10015","10015","10714","699","9749","10714","963","63","64","1","0","http/1.1","medium","text/javascript;charset=UTF-8","","","gzip","","","",
"52.46.134.16","854","","","-1","-1","XHR","3","9760","9860","0","1","","100","9809","https://aax.amazon-adsystem.com/e/dtb/bid?src=3030&u=https%3A%2F%2Fwww.nytimes.com%2F&pid=7977186480761541378359297&cb=1953236023141541378366152&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22dfp-ad-mid4%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F29390238%2Fnyt%2Fhomepage%22%7D%5D&pj=%7B%22si_section%22%3A%22none%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","2","9809","200","51","","426","2","769","","181105_XN_8","9762","164","9763","0","0","115","9860","46","GET","127","127","17388","0.67","-1","-1","aax.amazon-adsystem.com","100","-1","https://c.amazon-adsystem.com/aax2/apstag.js","40","9445","/e/dtb/bid?src=3030&u=https%3A%2F%2Fwww.nytimes.com%2F&pid=7977186480761541378359297&cb=1953236023141541378366152&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22dfp-ad-mid4%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F29390238%2Fnyt%2Fhomepage%22%7D%5D&pj=%7B%22si_section%22%3A%22none%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","0","","","10714","9860","10024","10024","10714","690","9760","10714","953","64","65","1","0","http/1.1","medium","text/javascript;charset=UTF-8","","","gzip","","","",
"52.46.134.16","785","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://aax.amazon-adsystem.com/e/dtb/bid?src=3030&u=https%3A%2F%2Fwww.nytimes.com%2F&pid=7977186480761541378359297&cb=1495724389811541378366158&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22dfp-ad-bottom%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F29390238%2Fnyt%2Fhomepage%22%7D%5D&pj=%7B%22si_section%22%3A%22none%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","-1","-1","200","-1","","426","2","771","","181105_XN_8","-1","253","-1","0","0","115","9953","-1","GET","127","127","17388","0.68","-1","-1","aax.amazon-adsystem.com","100","-1","https://c.amazon-adsystem.com/aax2/apstag.js","38","9450","/e/dtb/bid?src=3030&u=https%3A%2F%2Fwww.nytimes.com%2F&pid=7977186480761541378359297&cb=1495724389811541378366158&ws=375x603&v=7.18.00&t=2000&slots=%5B%7B%22sd%22%3A%22dfp-ad-bottom%22%2C%22s%22%3A%5B%22300x250%22%5D%2C%22sn%22%3A%22%2F29390238%2Fnyt%2Fhomepage%22%7D%5D&pj=%7B%22si_section%22%3A%22none%22%2C%22apse%22%3A%7B%22chunkRequests%22%3Afalse%2C%22shouldSampleLatency%22%3Afalse%7D%7D&gdprl=%7B%22status%22%3A%22no-cmp%22%7D","0","","","10738","9953","10206","10206","10738","532","9953","10738","785","65","66","1","0","http/1.1","medium","text/javascript;charset=UTF-8","","","gzip","","","",
"23.21.255.59","375","43","","-1","100","Image","3","10185","10375","","1","","-1","10267","https://pnytimes.chartbeat.net/ping?h=nytimes.com&p=nytimes.com%2F&u=BD6XhWB4ecoZ0-grr&d=nytimes.com&g=16698&g0=Homepage&g1=No%20Author&n=1&f=00001&c=0&x=0&m=0&y=20382&o=375&w=603&j=45&R=1&W=0&I=0&E=0&e=0&r=&b=10184&t=BTytpZI-9b6lyavrJz3UtCsDoG2&V=109&i=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&tz=300&_acct=anon&sn=1&sv=C_Mmj7D80p7uBkZIwDY-w_WKLwYH&sd=1&im=06670ff3&_","34","10267","200","108","0","182","28","742","","181105_XN_8","10219","48","10221","-1","","43","10376","46","GET","43","","671","0.71","-1","-1","pnytimes.chartbeat.net","100","-1","https://static.chartbeat.com/js/chartbeat.js","42","10184","/ping?h=nytimes.com&p=nytimes.com%2F&u=BD6XhWB4ecoZ0-grr&d=nytimes.com&g=16698&g0=Homepage&g1=No%20Author&n=1&f=00001&c=0&x=0&m=0&y=20382&o=375&w=603&j=45&R=1&W=0&I=0&E=0&e=0&r=&b=10184&t=BTytpZI-9b6lyavrJz3UtCsDoG2&V=109&i=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&tz=300&_acct=anon&sn=1&sv=C_Mmj7D80p7uBkZIwDY-w_WKLwYH&sd=1&im=06670ff3&_","-1","","","10751","10376","10424","10424","10751","327","10185","10751","563","66","67","1","0","http/1.1","low","image/gif","","no-cache, no-store, must-revalidate","","0","","",
"","352","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://www.google-analytics.com/r/collect?v=1&_v=j71&a=472308526&t=pageview&_s=1&dl=https%3A%2F%2Fwww.nytimes.com%2F&dr=&ul=en-us&de=UTF-8&dt=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=YEBAAEAB~&jid=1015817871&gjid=1863233930&cid=197170215.1541378367&tid=UA-58630905-2&_gid=271587539.1541378367&_r=1&gtm=2wgas3P528B3&cg1=homepage&cg2=null&cg3=homepage&cg4=null&cd1=https%3A%2F%2Fwww.nytimes.com%2F&cd2=https%3A%2F%2Fwww.nytimes.com%2F&cd3=&cd4=Homepage&cd9=9&cd10=null&cd13=null&cd14=null&cd15=earned&cd16=referring_links&cd17=100000005328104&cd21=Homepage&cd23=Homepage&cd26=null&cd27=null&cd28=null&cd29=null&cd30=null&cd36=&cd37=0&cd42=nyt-vi&cd48=null&cd49=blurb_under_100&cd51=nyt-vi&cd54=null&cd55=0&cd56=anon&cd57=0&cd58=0&cd63=bLnjc05kR4BnWELukYIB1u&cd65=anon&cd67=0&cd95=&cd129=19&cd135=&cd164=bLnjc05kR4BnWELukYIB1u&cd172=smartphone&cd173=smartphone&z=156026256","-1","-1","302","-1","","940","14","0","","181105_XN_8","-1","352","-1","-1","","0","10400","-1","GET","417","","84","0.72","-1","-1","www.google-analytics.com","-1","-1","https://www.google-analytics.com/analytics.js","-1","10400","/r/collect?v=1&_v=j71&a=472308526&t=pageview&_s=1&dl=https%3A%2F%2Fwww.nytimes.com%2F&dr=&ul=en-us&de=UTF-8&dt=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=YEBAAEAB~&jid=1015817871&gjid=1863233930&cid=197170215.1541378367&tid=UA-58630905-2&_gid=271587539.1541378367&_r=1&gtm=2wgas3P528B3&cg1=homepage&cg2=null&cg3=homepage&cg4=null&cd1=https%3A%2F%2Fwww.nytimes.com%2F&cd2=https%3A%2F%2Fwww.nytimes.com%2F&cd3=&cd4=Homepage&cd9=9&cd10=null&cd13=null&cd14=null&cd15=earned&cd16=referring_links&cd17=100000005328104&cd21=Homepage&cd23=Homepage&cd26=null&cd27=null&cd28=null&cd29=null&cd30=null&cd36=&cd37=0&cd42=nyt-vi&cd48=null&cd49=blurb_under_100&cd51=nyt-vi&cd54=null&cd55=0&cd56=anon&cd57=0&cd58=0&cd63=bLnjc05kR4BnWELukYIB1u&cd65=anon&cd67=0&cd95=&cd129=19&cd135=&cd164=bLnjc05kR4BnWELukYIB1u&cd172=smartphone&cd173=smartphone&z=156026256","-1","","","10752","10400","10752","10752","10752","0","10400","10752","352","67","68","1","0","","","text/html; charset=UTF-8","","no-cache, no-store, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","378","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://stags.bluekai.com/site/50136?limit=1&id=bLnjc05kR4BnWELukYIB1u&gtmcb=907672950","-1","-1","302","-1","","541","3416","0","","181105_XN_8","-1","378","-1","-1","","0","10477","-1","GET","0","","36","0.76","-1","-1","stags.bluekai.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x","-1","10477","/site/50136?limit=1&id=bLnjc05kR4BnWELukYIB1u&gtmcb=907672950","-1","","","10855","10477","10855","10855","10855","0","10477","10855","378","68","69","1","0","","","","","","","","","",
"23.35.16.55","302","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://s.pinimg.com/ct/lib/main.4a81c615.js","-1","-1","200","-1","","16385","1","317","","181105_XN_8","-1","115","-1","100","1209600","45553","10519","-1","GET","16118","16118","1078","0.75","-1","-1","s.pinimg.com","100","-1","https://s.pinimg.com/ct/core.js","34","10463","/ct/lib/main.4a81c615.js","100","","Cedexis","10821","10519","10634","10634","10821","187","10519","10821","302","69","70","1","0","http/1.1","high","application/javascript","","max-age=1209600","gzip","","","",
"98.139.225.35","140","","","-1","-1","Script","3","10519","10712","","1","","-1","10591","https://sp.analytics.yahoo.com/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2000%3A39%3A27%20GMT&n=5&b=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&.yp=10005754&f=https%3A%2F%2Fwww.nytimes.com%2F&enc=UTF-8","19","10591","200","121","","676","1","345","","181105_XN_8","10538","57","10540","-1","","0","10713","51","GET","0","","11005","0.74","-1","-1","sp.analytics.yahoo.com","100","-1","https://s.yimg.com/wi/ytc.js","44","10461","/sp.pl?a=10000&jsonp=YAHOO.ywa.I13N.handleJSONResponse&d=Mon%2C%2005%20Nov%202018%2000%3A39%3A27%20GMT&n=5&b=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&.yp=10005754&f=https%3A%2F%2Fwww.nytimes.com%2F&enc=UTF-8","-1","","","10853","10713","10770","10770","10853","83","10519","10853","331","70","71","1","0","h2","high","application/x-javascript","","no-cache, private, must-revalidate","","Mon, 05 Nov 2018 00:39:27 GMT","","",
"","494","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://stats.g.doubleclick.net/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-58630905-2&cid=197170215.1541378367&jid=1015817871&_gid=271587539.1541378367&gjid=1863233930&_v=j71&z=156026256","-1","-1","302","-1","","915","1333","0","","181105_XN_8","-1","494","-1","-1","","0","10753","-1","GET","365","","","0.72.1","-1","-1","stats.g.doubleclick.net","-1","-1","https://www.nytimes.com/","-1","10753","/r/collect?v=1&aip=1&t=dc&_r=3&tid=UA-58630905-2&cid=197170215.1541378367&jid=1015817871&_gid=271587539.1541378367&gjid=1863233930&_v=j71&z=156026256","-1","","","11247","10753","11247","11247","11247","0","10753","11247","494","71","72","1","0","","","text/html; charset=UTF-8","","no-cache, no-store, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"172.217.195.156","167","","","-1","-1","Script","3","10456","10752","0","1","","100","10588","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/1008590664/?random=1541378367118&cv=9&fst=1541378367118&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fwww.nytimes.com%2F&tiba=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&async=1&rfmt=3&fmt=4","79","10588","200","164","","1720","16","461","","181105_XN_8","10535","76","10535","100","","1590","10753","53","GET","966","966","923","0.73","-1","-1","googleads.g.doubleclick.net","100","-1","https://www.googleadservices.com/pagead/conversion_async.js","45","10453","/pagead/viewthroughconversion/1008590664/?random=1541378367118&cv=9&fst=1541378367118&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fwww.nytimes.com%2F&tiba=Breaking%20News%2C%20World%20News%20%26%20Multimedia%20-%20The%20New%20York%20Times&async=1&rfmt=3&fmt=4","-1","","Google","10920","10753","10829","10829","10920","91","10456","10920","463","72","73","1","0","h2","high","text/javascript; charset=UTF-8","","no-cache, must-revalidate","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"172.217.195.156","213","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=5290727;type=allpa0;cat=nyti-0;ord=1;num=8349831394696;gtm=2wgas3;auiddc=592623695.1541378359;u4=;u5=undefined;u6=undefined;u7=bLnjc05kR4BnWELukYIB1u;u8=undefined;u10=;u11=1;u12=100000005328104;u13=undefined;u14=undefined;u15=undefined;u16=nyt-vi;u17=https%3A%2F%2Fwww.nytimes.com%2F;_dc_1=1;~oref=https%3A%2F%2Fwww.nytimes.com%2F","-1","-1","200","-1","","689","","601","","181105_XN_8","-1","73","-1","100","","194","10852","-1","GET","177","177","","0.77","-1","-1","adservice.google.com","100","-1","","17","10851","/ddm/fls/i/src=5290727;type=allpa0;cat=nyti-0;ord=1;num=8349831394696;gtm=2wgas3;auiddc=592623695.1541378359;u4=;u5=undefined;u6=undefined;u7=bLnjc05kR4BnWELukYIB1u;u8=undefined;u10=;u11=1;u12=100000005328104;u13=undefined;u14=undefined;u15=undefined;u16=nyt-vi;u17=https%3A%2F%2Fwww.nytimes.com%2F;_dc_1=1;~oref=https%3A%2F%2Fwww.nytimes.com%2F","-1","","Google","11065","10852","10925","10925","11065","140","10852","11065","213","73","74","1","0","h2","high","text/html; charset=UTF-8","","private, max-age=0","gzip","Mon, 05 Nov 2018 00:39:27 GMT","","",
"104.78.244.140","143","62","","-1","100","","3","-1","-1","","1","","-1","-1","https://tags.bluekai.com/site/50137?dt=0&r=572931288&sig=4148173980&bkca=KJpn0zpBnnWNP1+1LDl00z+vBMeBeMJh0Q+l2u7BMFH61ihPu0dJEDb0+ExyBp1lLMxN99YUFx21","-1","-1","200","-1","0","296","1333","897","","181105_XN_8","-1","143","-1","100","0","62","10854","-1","GET","62","","","0.76.1","-1","-1","tags.bluekai.com","100","-1","https://www.nytimes.com/","29","10854","/site/50137?dt=0&r=572931288&sig=4148173980&bkca=KJpn0zpBnnWNP1+1LDl00z+vBMeBeMJh0Q+l2u7BMFH61ihPu0dJEDb0+ExyBp1lLMxN99YUFx21","0","","Akamai","10997","10854","10997","10997","10997","0","10854","10997","143","74","75","1","0","http/1.1","low","image/gif","","","","","","",
"34.235.214.29","89","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://logx.optimizely.com/v1/events","-1","-1","204","-1","","338","3261","1822","","181105_XN_8","-1","51","-1","-1","","0","10884","-1","POST","0","","21048","0.79","-1","-1","logx.optimizely.com","-1","-1","https://cdn.optimizely.com/public/3013110282/s/vi_article.js","35","10883","/v1/events","-1","","","10973","10884","10935","10935","10973","38","10884","10973","89","75","76","1","0","http/1.1","medium","text/plain","","","","","","",
"34.230.206.114","154","","","-1","-1","Script","3","-1","-1","","1","","-1","-1","https://et.nytimes.com/?subject=page&url=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2F&referrer=&clientTimeStamp=1541378363653&totalTime=3965&evtUUID=7d42ef32-a8be-4553-af80-bad6d5b0fa63&gtm=GTM-P528B3-243-Production&incognitoEnabled=false&activeTime=5000&adBlockEnabled=false&depth=0&viewport=%7B%7D&performance=%7B%7D&presentation=%7B%22pageType%22%3A%22Homepage%22%2C%22program%22%3A%7B%22breakpoint%22%3A%7B%22initial%22%3A%22smartphone%22%7D%7D%7D&page_view_id=f915ac48-7cc1-4bd5-baa5-d33dc920f2d0&impressions=%5B%7B%22event%22%3A%22impression%22%2C%22cardObj%22%3A%7B%22type%22%3A%22Promo%22%2C%22url%22%3A%22https%3A%2F%2Fwww.nytimes.com%2F2018%2F11%2F04%2Fus%2Fpolitics%2Fsenate-elections-gillum-desantis.html%22%2C%22template%22%3A%22Media%22%2C%22promotionalMediaEmphasis%22%3A%22MEDIUM%22%2C%22media%22%3Anull%7D%2C%22blockObj%22%3A%7B%22label%22%3A%22Spotlight%22%2C%22template%22%3A%22Spotlight%22%2C%22name%22%3A%22home%2Fspotlight%22%2C%22version%22%3A%22%22%2C%22list%22%3A%7B%22uri%22%3A%22nyt%3A%2Flist%2Fscoop%2Flist%2Fhome-breaking%22%7D%7D%7D%2C%7B%22event%22%3A%22impression%22%2C%22moduleObj%22%3A%7B%22name%22%3A%22timing%22%2C%22context%22%3A%22script-load%22%2C%22label%22%3A%22optlyScript%22%2C%22region%22%3A%222097%22%7D%7D%2C%7B%22event%22%3A%22impression%22%2C%22moduleObj%22%3A%7B%22name%22%3A%22timing%22%2C%22context%22%3A%22script-load%22%2C%22label%22%3A%22cig%22%2C%22region%22%3A%221085%22%7D%7D%5D&sourceApp=nyt-vi&callback=window.EventTracker.cb1&datumId=b3c438996f032dc3&agentId=bLnjc05kR4BnWELukYIB1u","-1","-1","200","-1","","728","19","2453","","181105_XN_8","-1","64","-1","0","0","105","10910","-1","GET","105","","483","0.80","-1","-1","et.nytimes.com","100","-1","https://www.nytimes.com/","5","10908","/?subject=page&url=https%3A%2F%2Fwww.nytimes.com%2F&assetUrl=https%3A%2F%2Fwww.nytimes.com%2F&referrer=&clientTimeStamp=1541378363653&totalTime=3965&evtUUID=7d42ef32-a8be-4553-af80-bad6d5b0fa63&gtm=GTM-P528B3-243-Production&incognitoEnabled=false&activeTime=5000&adBlockEnabled=false&depth=0&viewport=%7B%7D&performance=%7B%7D&presentation=%7B%22pageType%22%3A%22Homepage%22%2C%22program%22%3A%7B%22breakpoint%22%3A%7B%22initial%22%3A%22smartphone%22%7D%7D%7D&page_view_id=f915ac48-7cc1-4bd5-baa5-d33dc920f2d0&impressions=%5B%7B%22event%22%3A%22impression%22%2C%22cardObj%22%3A%7B%22type%22%3A%22Promo%22%2C%22url%22%3A%22https%3A%2F%2Fwww.nytimes.com%2F2018%2F11%2F04%2Fus%2Fpolitics%2Fsenate-elections-gillum-desantis.html%22%2C%22template%22%3A%22Media%22%2C%22promotionalMediaEmphasis%22%3A%22MEDIUM%22%2C%22media%22%3Anull%7D%2C%22blockObj%22%3A%7B%22label%22%3A%22Spotlight%22%2C%22template%22%3A%22Spotlight%22%2C%22name%22%3A%22home%2Fspotlight%22%2C%22version%22%3A%22%22%2C%22list%22%3A%7B%22uri%22%3A%22nyt%3A%2Flist%2Fscoop%2Flist%2Fhome-breaking%22%7D%7D%7D%2C%7B%22event%22%3A%22impression%22%2C%22moduleObj%22%3A%7B%22name%22%3A%22timing%22%2C%22context%22%3A%22script-load%22%2C%22label%22%3A%22optlyScript%22%2C%22region%22%3A%222097%22%7D%7D%2C%7B%22event%22%3A%22impression%22%2C%22moduleObj%22%3A%7B%22name%22%3A%22timing%22%2C%22context%22%3A%22script-load%22%2C%22label%22%3A%22cig%22%2C%22region%22%3A%221085%22%7D%7D%5D&sourceApp=nyt-vi&callback=window.EventTracker.cb1&datumId=b3c438996f032dc3&agentId=bLnjc05kR4BnWELukYIB1u","0","","","11064","10910","10974","10974","11064","90","10910","11064","154","76","77","1","0","http/1.1","high","application/javascript","","","","","","",
"","275","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://stags.bluekai.com/site/50747?ret=html&phint=regid&phint=usertype%3Danon&phint=userloggedin%3Dfalse&phint=coresubtenure%3D&phint=corestop%3D&phint=corepromo%3Dfalse&phint=ingrace%3Dfalse&phint=giftrecipient%3Dfalse&phint=childsubrecipient%3Dfalse&phint=bundlecoredigi%3D&phint=bundlecorehd%3D&phint=bundlexword%3D&phint=bundlecooking%3D&phint=bundleother%3D&phint=b2bentitle%3Dfalse&phint=marketingoptin%3Dfalse&phint=formercoresub%3Dfalse&phint=formeredusub%3Dfalse&phint=formerhdsub%3Dfalse&phint=retentionscore%3D&phint=newsletters%3D&phint=topwatseg%3D&phint=sassegment%3D&phint=hdstopreasoncode%3D&phint=businessname%3D&phint=corpadblock%3Dfalse&phint=isedu%3D&phint=propensityedu%3D&phint=propensityscore&phint=activedays%3D1&phint=metercount%3D&phint=propensitysection&phint=propensitytype&phint=propensitysite&phint=url%3Dhttps%3A%2F%2Fwww.nytimes.com%2F&phint=referrer%3D&phint=section%3DHomepage&phint=subsection%3D&phint=pagetype%3DHomepage&phint=keywords%3D&phint=sourceapp%3Dnyt-vi&phint=browsername%3DAppleWebKit%20Based%20Browser&phint=funnelpropensity%3D0&phint=column%3D&phint=collectionname%3D&phint=contenttype%3Dsectionfront&phint=xwordstenure%3D&phint=cookingtenure%3D&phint=xwordsstop%3D&phint=cookingstop%3D&phint=productswitch%3D&phint=giftsubgiver%3Dfalse&phint=formerxwordsub%3Dfalse&phint=formercookingsub%3Dfalse&phint=watsegs%3D&phint=edusub%3D&limit=4&r=1630471","-1","-1","302","-1","","1117","","0","","181105_XN_8","-1","275","-1","-1","","0","10971","-1","GET","0","","","0.82","-1","-1","stags.bluekai.com","-1","-1","","-1","10971","/site/50747?ret=html&phint=regid&phint=usertype%3Danon&phint=userloggedin%3Dfalse&phint=coresubtenure%3D&phint=corestop%3D&phint=corepromo%3Dfalse&phint=ingrace%3Dfalse&phint=giftrecipient%3Dfalse&phint=childsubrecipient%3Dfalse&phint=bundlecoredigi%3D&phint=bundlecorehd%3D&phint=bundlexword%3D&phint=bundlecooking%3D&phint=bundleother%3D&phint=b2bentitle%3Dfalse&phint=marketingoptin%3Dfalse&phint=formercoresub%3Dfalse&phint=formeredusub%3Dfalse&phint=formerhdsub%3Dfalse&phint=retentionscore%3D&phint=newsletters%3D&phint=topwatseg%3D&phint=sassegment%3D&phint=hdstopreasoncode%3D&phint=businessname%3D&phint=corpadblock%3Dfalse&phint=isedu%3D&phint=propensityedu%3D&phint=propensityscore&phint=activedays%3D1&phint=metercount%3D&phint=propensitysection&phint=propensitytype&phint=propensitysite&phint=url%3Dhttps%3A%2F%2Fwww.nytimes.com%2F&phint=referrer%3D&phint=section%3DHomepage&phint=subsection%3D&phint=pagetype%3DHomepage&phint=keywords%3D&phint=sourceapp%3Dnyt-vi&phint=browsername%3DAppleWebKit%20Based%20Browser&phint=funnelpropensity%3D0&phint=column%3D&phint=collectionname%3D&phint=contenttype%3Dsectionfront&phint=xwordstenure%3D&phint=cookingtenure%3D&phint=xwordsstop%3D&phint=cookingstop%3D&phint=productswitch%3D&phint=giftsubgiver%3Dfalse&phint=formerxwordsub%3Dfalse&phint=formercookingsub%3Dfalse&phint=watsegs%3D&phint=edusub%3D&limit=4&r=1630471","-1","","","11246","10971","11246","11246","11246","0","10971","11246","275","77","78","1","0","","","","","","","","","",
"157.240.18.19","254","","","-1","-1","Script","3","10919","11046","0","1","","100","10976","https://connect.facebook.net/en_US/fbevents.js","28","10976","200","70","","24620","4","172","","181105_XN_8","10947","108","10948","100","1200","74847","11047","28","GET","23406","23406","26","0.81","-1","-1","connect.facebook.net","100","-1","https://www.nytimes.com/","46","10917","/en_US/fbevents.js","0","","Facebook","11301","11047","11155","11155","11301","146","10919","11301","380","78","79","1","0","h2","high","application/x-javascript; charset=utf-8","","public, max-age=1200","gzip","Sat, 01 Jan 2000 00:00:00 GMT","","",
"64.233.168.94","242","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://www.gstatic.com/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US.PgkeLwVm5A0.O/ck=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.faxomCzw6pY.L.W.O/rt=j/d=1/exm=_b,_tp/excm=payframeview,_b,_tp/ed=1/rs=AMitfrhj2nnts4RR-InScFTyXXn4uNjppQ/m=wmwg8b","-1","-1","200","-1","","12626","233","232","","181105_XN_8","-1","124","-1","100","31156466","33378","11060","-1","GET","12189","12189","329","0.83","-1","-1","www.gstatic.com","100","-1","https://www.gstatic.com/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US.PgkeLwVm5A0.O/rt=j/d=1/excm=payframeview,_b,_tp/ed=1/dg=0/rs=AMitfrgT1GNVtUXYV-mrpMutTa1eSVsHhQ/m=_b,_tp","36","11059","/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US.PgkeLwVm5A0.O/ck=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.faxomCzw6pY.L.W.O/rt=j/d=1/exm=_b,_tp/excm=payframeview,_b,_tp/ed=1/rs=AMitfrhj2nnts4RR-InScFTyXXn4uNjppQ/m=wmwg8b","100","","Google","11302","11060","11184","11184","11302","118","11060","11302","242","79","80","1","0","h2","high","text/javascript; charset=UTF-8","","public, immutable, max-age=31536000","gzip","Thu, 31 Oct 2019 15:13:53 GMT","","",
