"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","is_base_page","cacheControl","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"72.21.206.140","122","","","-1","-1","Document","3","-1","-1","text/html;charset=ISO-8859-1","0","1","","100","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","-1","200","-1","","1503","","764","","181105_KJ_5","-1","50","-1","-1","","3581","3731","-1","GET","1180","1180","","0.63","-1","-1","s.amazon-adsystem.com","100","-1","","10","3729","/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","","","3853","3731","3781","3781","3853","72","3731","3853","122","56","57","1","0","http/1.1","high","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","gzip","Thu, 01 Jan 1970 00:00:00 GMT","","",
"52.222.215.216","69","4803","","-1","100","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://images-na.ssl-images-amazon.com/images/G/01/Gateway/TestImages/Shortcut/FashionHOL2x._SY240_CB480787130_.jpg","-1","-1","200","-1","0","5316","289","72","","181105_KJ_5","-1","34","-1","100","630460000","4803","3773","-1","GET","4803","","437","0.64","-1","-1","images-na.ssl-images-amazon.com","100","-1","https://images-na.ssl-images-amazon.com/images/I/61gI9g8kEwL._RC|11IYhapguOL.js,614kt976PJL.js,21iSNz47xoL.js,01E8f3KV-NL.js,119KAWlHU6L.js,31fv8bqHLoL.js,31ReKJl2X6L.js,51WivJzk7vL.js,11sT42sZnQL.js,01NATrwbNUL.js,11aNYFFS5hL.js,116tgw9TSaL.js,21auxuI+dRL.js,01PoLXBDXWL.js,61uG4sNLxCL.js,31Qni3UrCZL.js,11BOgvnnntL.js,310TPyYXeTL.js,01qkmZhGmAL.js,01iyxuSGj4L.js,01t-7xu4umL.js_.js?AUIClients/AmazonUI#mobile.143769-T1.168183-T1.144375-T1","2","3772","/images/G/01/Gateway/TestImages/Shortcut/FashionHOL2x._SY240_CB480787130_.jpg","100","","Amazon CloudFront","3842","3773","3807","3807","3842","35","3773","3842","69","57","58","1","0","h2","low","","max-age=630720000,public","","Thu, 28 Oct 2038 00:23:50 GMT","1","50",
"34.233.251.147","142","43","","-1","100","Image","3","-1","-1","image/gif","","1","","-1","-1","https://fls-na.amazon.com/1/batch/1/OP/ATVPDKIKX0DER:138-7415118-1280614:1TYCVWX5VE17WMKRHX1S$uedata=s:%2Fuedata%2Fnvp%2Funsticky%2F138-7415118-1280614%2FNoPageType%2Fntpoffrw%3Fld%26v%3D0.202285.0%26id%3D1TYCVWX5VE17WMKRHX1S%26ctb%3D1%26sc0%3Ddata-store-1%26bb0%3D2186%26cf0%3D2733%26pc0%3D2733%26ld0%3D2733%26t0%3D1541378230818%26csmtags%3Daui%7Caui%3Aajax%26pty%3Dgateway-phone-web%26spty%3Dsmartphone-card%26pti%3Dmobile-unrec%26tid%3D1TYCVWX5VE17WMKRHX1S%26aftb%3D1:2733","-1","-1","200","-1","0","173","102","351","","181105_KJ_5","-1","54","-1","0","0","43","3849","-1","GET","43","","131","0.65","-1","-1","fls-na.amazon.com","100","-1","https://www.amazon.com/","3","3848","/1/batch/1/OP/ATVPDKIKX0DER:138-7415118-1280614:1TYCVWX5VE17WMKRHX1S$uedata=s:%2Fuedata%2Fnvp%2Funsticky%2F138-7415118-1280614%2FNoPageType%2Fntpoffrw%3Fld%26v%3D0.202285.0%26id%3D1TYCVWX5VE17WMKRHX1S%26ctb%3D1%26sc0%3Ddata-store-1%26bb0%3D2186%26cf0%3D2733%26pc0%3D2733%26ld0%3D2733%26t0%3D1541378230818%26csmtags%3Daui%7Caui%3Aajax%26pty%3Dgateway-phone-web%26spty%3Dsmartphone-card%26pti%3Dmobile-unrec%26tid%3D1TYCVWX5VE17WMKRHX1S%26aftb%3D1:2733","0","","","3991","3849","3903","3903","3991","88","3849","3991","142","58","59","1","0","h2","low","","","","","","",
"","458","","","-1","-1","Image","3","-1","-1","text/plain; charset=utf-8","","1","","-1","-1","https://bh.contextweb.com/bh/rtset?pid=557477&ev=&rurl=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3D%25%25VGUID%25%25%26ex%3Dpulsepoint.com","-1","-1","302","-1","","855","4","0","","181105_KJ_5","-1","458","-1","-1","","0","3855","-1","GET","0","","","0.66","-1","-1","bh.contextweb.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3855","/bh/rtset?pid=557477&ev=&rurl=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3D%25%25VGUID%25%25%26ex%3Dpulsepoint.com","-1","","","4313","3855","4313","4313","4313","0","3855","4313","458","59","60","1","0","","","","private, max-age=0, no-cache, no-store","","-1","","",
"","2680","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://sync.search.spotxchange.com/partner?adv_id=7922&redir=https://s.amazon-adsystem.com/ecm3?ex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dspotx.com%26id%3D%24SPOTX_USER_ID","-1","-1","302","-1","","625","5","0","","181105_KJ_5","-1","2680","-1","-1","","0","3856","-1","GET","0","","","0.67","-1","-1","sync.search.spotxchange.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3856","/partner?adv_id=7922&redir=https://s.amazon-adsystem.com/ecm3?ex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dspotx.com%26id%3D%24SPOTX_USER_ID","-1","","","6536","3856","6536","6536","6536","0","3856","6536","2680","60","61","1","0","","","","no-store, no-cache, must-revalidate, proxy-revalidate, max-age=0","","","","",
"","703","","","-1","-1","Image","3","-1","-1","text/html","","1","","-1","-1","https://sync.1rx.io/usersync2/rmpssp?sub=amazon&redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3D%5BRX_UUID%5D%26ex%3Drhythmone.com","-1","-1","302","-1","","0","6","0","","181105_KJ_5","-1","703","-1","-1","","0","3856","-1","GET","0","","","0.68","-1","-1","sync.1rx.io","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3856","/usersync2/rmpssp?sub=amazon&redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3D%5BRX_UUID%5D%26ex%3Drhythmone.com","-1","","","4559","3856","4559","4559","4559","0","3856","4559","703","61","62","1","0","","","","no-store, no-cache, must-revalidate","","0","","",
"","652","","","-1","-1","Image","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?ex-rc=K3O6rUUETYeSRPmPjPS_lA&google_nid=a9&google_cm&ex=doubleclick.net","-1","-1","302","-1","","1100","7","0","","181105_KJ_5","-1","652","-1","-1","","0","3857","-1","GET","331","","","0.69","-1","-1","cm.g.doubleclick.net","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3857","/pixel?ex-rc=K3O6rUUETYeSRPmPjPS_lA&google_nid=a9&google_cm&ex=doubleclick.net","-1","","","4509","3857","4509","4509","4509","0","3857","4509","652","62","63","1","0","","","","no-cache, must-revalidate","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","2678","","","-1","-1","Image","3","-1","-1","text/html; charset=iso-8859-1","","1","","-1","-1","https://ssum-sec.casalemedia.com/usermatchredir?s=184155&cb=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dindex%26id%3D__UID__","-1","-1","302","-1","","1023","10","0","","181105_KJ_5","-1","2678","-1","-1","","0","3858","-1","GET","359","","","0.72","-1","-1","ssum-sec.casalemedia.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3858","/usermatchredir?s=184155&cb=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dindex%26id%3D__UID__","-1","","","6536","3858","6536","6536","6536","0","3858","6536","2678","63","64","1","0","","","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 00:37:12 GMT","","",
"","415","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://us-u.openx.net/w/1.0/cm?id=e818ca1e-0c23-caa8-0dd3-096b0ada08b7&r=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dopenx.com%26id%3D","-1","-1","302","-1","","451","9","0","","181105_KJ_5","-1","415","-1","-1","","0","3858","-1","GET","0","","","0.71","-1","-1","us-u.openx.net","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3858","/w/1.0/cm?id=e818ca1e-0c23-caa8-0dd3-096b0ada08b7&r=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dopenx.com%26id%3D","-1","","","4273","3858","4273","4273","4273","0","3858","4273","415","64","65","1","0","","","","","","","","",
"","466","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://tags.bluekai.com/site/36840?redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3D%24_BK_UUID%26ex%3Dbluekai.com","-1","-1","302","-1","","625","11","0","","181105_KJ_5","-1","466","-1","-1","","0","3859","-1","GET","0","","","0.73","-1","-1","tags.bluekai.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3859","/site/36840?redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3D%24_BK_UUID%26ex%3Dbluekai.com","-1","","","4325","3859","4325","4325","4325","0","3859","4325","466","65","66","1","0","","","","","","","","",
"","2672","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://www.imdb.com/ads/idsync?ex-rc=K3O6rUUETYeSRPmPjPS_lA&cid=a706a6beb&ex=imdb.com","-1","-1","302","-1","","263","13","0","","181105_KJ_5","-1","2672","-1","-1","","0","3859","-1","GET","0","","","0.75","-1","-1","www.imdb.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3859","/ads/idsync?ex-rc=K3O6rUUETYeSRPmPjPS_lA&cid=a706a6beb&ex=imdb.com","-1","","","6531","3859","6531","6531","6531","0","3859","6531","2672","66","67","1","0","","","","","","","","",
"","2674","","","-1","-1","Image","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://ib.adnxs.com/getuid?https://s.amazon-adsystem.com/ecm3?ex-rc=K3O6rUUETYeSRPmPjPS_lA&id=$UID&ex=appnexus.com","-1","-1","302","-1","","836","12","0","","181105_KJ_5","-1","2674","-1","-1","","0","3859","-1","GET","0","","","0.74","-1","-1","ib.adnxs.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3859","/getuid?https://s.amazon-adsystem.com/ecm3?ex-rc=K3O6rUUETYeSRPmPjPS_lA&id=$UID&ex=appnexus.com","-1","","","6533","3859","6533","6533","6533","0","3859","6533","2674","67","68","1","0","","","","no-store, no-cache, private","","Sat, 15 Nov 2008 16:00:00 GMT","","",
"","356","","","-1","-1","Image","3","-1","-1","text/html; charset=""utf-8""","","1","","-1","-1","https://www.facebook.com/fr/r.php?p=558293300959460&e=oUDgnNp1R1q94nfPguH7CA&r=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dfbca%26id%3DoUDgnNp1R1q94nfPguH7CA&s=1541378230&h=U3pmUFRLRlNSRWJmVmxCSe0L2QI9LKZxc-mPuqpesPlPXy5l","-1","-1","302","-1","","485","14","0","","181105_KJ_5","-1","356","-1","-1","","0","3860","-1","GET","0","","","0.76","-1","-1","www.facebook.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3860","/fr/r.php?p=558293300959460&e=oUDgnNp1R1q94nfPguH7CA&r=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dfbca%26id%3DoUDgnNp1R1q94nfPguH7CA&s=1541378230&h=U3pmUFRLRlNSRWJmVmxCSe0L2QI9LKZxc-mPuqpesPlPXy5l","-1","","","4216","3860","4216","4216","4216","0","3860","4216","356","68","69","1","0","","","","public, max-age=0","","Sun, 04 Nov 2018 16:37:11 PST","","",
"","2626","","","-1","-1","Image","3","-1","-1","text/html;charset=utf-8","","1","","-1","-1","https://analytics.twitter.com/i/adsct?p_id=985&p_user_id=Gq4jJKJOQpqSoVCEnaidtA&twitter_redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex%3Dtwca%26id%3DGq4jJKJOQpqSoVCEnaidtA%26ex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26","-1","-1","302","-1","","878","16","0","","181105_KJ_5","-1","2626","-1","-1","","0","3908","-1","GET","0","","","0.78","-1","-1","analytics.twitter.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3908","/i/adsct?p_id=985&p_user_id=Gq4jJKJOQpqSoVCEnaidtA&twitter_redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex%3Dtwca%26id%3DGq4jJKJOQpqSoVCEnaidtA%26ex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26","-1","","","6534","3908","6534","6534","6534","0","3908","6534","2626","69","70","1","0","","","","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","","Tue, 31 Mar 1981 05:00:00 GMT","","",
"","615","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://sync.ipredictive.com/d/sync/cookie/generic?https://s.amazon-adsystem.com/ecm3?ex-rc=K3O6rUUETYeSRPmPjPS_lA&id=${ADELPHIC_CUID}&ex=adelphic","-1","-1","302","-1","","408","18","0","","181105_KJ_5","-1","615","-1","-1","","0","3909","-1","GET","0","","","0.80","-1","-1","sync.ipredictive.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3909","/d/sync/cookie/generic?https://s.amazon-adsystem.com/ecm3?ex-rc=K3O6rUUETYeSRPmPjPS_lA&id=${ADELPHIC_CUID}&ex=adelphic","-1","","","4524","3909","4524","4524","4524","0","3909","4524","615","70","71","1","0","","","","","","","","",
"","2583","","","-1","-1","Image","3","-1","-1","text/html","","1","","-1","-1","https://image5.pubmatic.com/AdServer/usersync/usersync.html?predirect=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3DPM_UID%26ex%3Dpubmatic.com&userIdMacro=PM_UID","-1","-1","302","-1","","887","17","0","","181105_KJ_5","-1","2583","-1","-1","","0","3909","-1","GET","154","","","0.79","-1","-1","image5.pubmatic.com","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3909","/AdServer/usersync/usersync.html?predirect=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id%3DPM_UID%26ex%3Dpubmatic.com&userIdMacro=PM_UID","-1","","","6492","3909","6492","6492","6492","0","3909","6492","2583","71","72","1","0","","","","max-age=0, no-cache, no-store","","Mon, 05 Nov 2018 00:37:11 GMT","","",
"","785","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://dpm.demdex.net/ibs:dpid=139200&dpuuid=B2Ty8pz9QjKk2RDk_AACsg&redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dadobe.com%26id%3D%24%7BDD_UUID%7D","-1","-1","302","-1","","666","19","0","","181105_KJ_5","-1","785","-1","-1","","0","3910","-1","GET","0","","","0.81","-1","-1","dpm.demdex.net","-1","-1","https://s.amazon-adsystem.com/v3/pr?ex-rc=K3O6rUUETYeSRPmPjPS_lA&exlist=pp_sx_rx_g_bsw_ox_index_bk_an_imdb_fbca_ppt_twca_pm_adelphic_adb_sovrn&fv=1.0&ex-pl-fbca=oUDgnNp1R1q94nfPguH7CA&ex-pl-twca=Gq4jJKJOQpqSoVCEnaidtA&a=cm&ep=4nTVJnc8ekTQ3X1fyNgh4FTpk8rFpWZ71A1w3lj5-uBt4fGLpms8qbTRZCeT4Q2p","-1","3910","/ibs:dpid=139200&dpuuid=B2Ty8pz9QjKk2RDk_AACsg&redir=https%3A%2F%2Fs.amazon-adsystem.com%2Fecm3%3Fex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26ex%3Dadobe.com%26id%3D%24%7BDD_UUID%7D","-1","","","4695","3910","4695","4695","4695","0","3910","4695","785","72","73","1","0","","","","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"","797","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://ap.lijit.com/beacon/amazon?url=https://s.amazon-adsystem.com/ecm3?ex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id=$UID&ex=sovrn.com","-1","-1","302","-1","","606","","0","","181105_KJ_5","-1","797","-1","-1","","0","3921","-1","GET","0","","","0.82","-1","-1","ap.lijit.com","-1","-1","","-1","3921","/beacon/amazon?url=https://s.amazon-adsystem.com/ecm3?ex-rc%3DK3O6rUUETYeSRPmPjPS_lA%26id=$UID&ex=sovrn.com","-1","","","4718","3921","4718","4718","4718","0","3921","4718","797","73","74","1","0","","","","private, no-cache, no-store, must-revalidate, proxy-revalidate, max-age=0, s-maxage=0","","Fri, 20 Mar 2009 00:00:00 GMT","","",
"52.222.215.216","143","6583","","-1","100","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://images-na.ssl-images-amazon.com/images/G/01/Gateway/Events/2018/Vote_Nov6_Mobile_1242x350_EN._SX414_CB480944558_.jpg","-1","-1","200","-1","0","7096","27","78","","181105_KJ_5","-1","118","-1","100","630397371","6583","3937","-1","GET","6583","","14","0.83","-1","-1","images-na.ssl-images-amazon.com","100","-1","https://images-na.ssl-images-amazon.com/images/I/01mnPuiFP6L._RC|41JI10LeocL.js,11NCEAY25jL.js_.js?AUIClients/GWMWebAssets#animation-true.168211-T1.139616-T1","2","3927","/images/G/01/Gateway/Events/2018/Vote_Nov6_Mobile_1242x350_EN._SX414_CB480944558_.jpg","100","","Amazon CloudFront","4080","3937","4055","4055","4080","25","3937","4080","143","74","75","1","0","h2","low","","max-age=630720000,public","","Wed, 27 Oct 2038 07:00:01 GMT","1","50",
"52.222.215.216","145","6491","","-1","100","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://images-na.ssl-images-amazon.com/images/G/01/img18/events/blackfriday/gw/us_bf_countdwn_gw_mobile_hero_1242x450._SX414_CB482097763_.jpg","-1","-1","200","-1","0","7004","27","90","","181105_KJ_5","-1","118","-1","100","630397371","6491","3938","-1","GET","6491","","14","0.84","-1","-1","images-na.ssl-images-amazon.com","100","-1","https://images-na.ssl-images-amazon.com/images/I/01mnPuiFP6L._RC|41JI10LeocL.js,11NCEAY25jL.js_.js?AUIClients/GWMWebAssets#animation-true.168211-T1.139616-T1","2","3928","/images/G/01/img18/events/blackfriday/gw/us_bf_countdwn_gw_mobile_hero_1242x450._SX414_CB482097763_.jpg","100","","Amazon CloudFront","4083","3938","4056","4056","4083","27","3938","4083","145","75","76","1","0","h2","low","","max-age=630720000,public","","Wed, 27 Oct 2038 07:00:01 GMT","1","50",
